Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Peak Value,Peak Position
1.6502425780857435,0.8546117633746778,0.4370959675566777,0.3295550234792104,0.13195516071617935,1.1549847451082935,0.8859999453283226,1.7333484184904366,0.0
0.8546117633746778,0.4370959675566777,0.3295550234792104,0.13195516071617935,1.1549847451082935,0.8859999453283226,1.7333484184904366,1.5797847181729203,1.0
0.4370959675566777,0.3295550234792104,0.13195516071617935,1.1549847451082935,0.8859999453283226,1.7333484184904366,0.8293820221840896,1.5797847181729203,0.0
0.3295550234792104,0.13195516071617935,1.1549847451082935,0.8859999453283226,1.7333484184904366,0.8293820221840896,1.5797847181729203,1.128695487227287,0.0
0.13195516071617935,1.1549847451082935,0.8859999453283226,1.7333484184904366,0.8293820221840896,1.5797847181729203,1.128695487227287,1.0661840024926015,3.0
1.1549847451082935,0.8859999453283226,1.7333484184904366,0.8293820221840896,1.5797847181729203,1.128695487227287,-0.9665649878682461,1.0661840024926015,2.0
0.8859999453283226,1.7333484184904366,0.8293820221840896,1.5797847181729203,1.128695487227287,-0.9665649878682461,-0.9372958392954378,1.0661840024926015,1.0
1.7333484184904366,0.8293820221840896,1.5797847181729203,1.128695487227287,-0.9665649878682461,-0.9372958392954378,-0.9151122085898026,1.0661840024926015,0.0
0.8293820221840896,1.5797847181729203,1.128695487227287,-0.9665649878682461,-0.9372958392954378,-0.9151122085898026,1.0661840024926015,0.31339739395032984,3.0
1.5797847181729203,1.128695487227287,-0.9665649878682461,-0.9372958392954378,-0.9151122085898026,1.0661840024926015,0.18950016096452857,2.102325105928644,6.0
1.128695487227287,-0.9665649878682461,-0.9372958392954378,-0.9151122085898026,1.0661840024926015,0.18950016096452857,0.24611808410876151,2.102325105928644,5.0
-0.9665649878682461,-0.9372958392954378,-0.9151122085898026,1.0661840024926015,0.18950016096452857,0.24611808410876151,-0.37283832247503634,2.102325105928644,4.0
-0.9372958392954378,-0.9151122085898026,1.0661840024926015,0.18950016096452857,0.24611808410876151,-0.37283832247503634,0.31339739395032984,2.102325105928644,3.0
-0.9151122085898026,1.0661840024926015,0.18950016096452857,0.24611808410876151,-0.37283832247503634,0.31339739395032984,0.1132149592544037,2.102325105928644,2.0
1.0661840024926015,0.18950016096452857,0.24611808410876151,-0.37283832247503634,0.31339739395032984,0.1132149592544037,-0.17371540446952852,2.102325105928644,1.0
0.18950016096452857,0.24611808410876151,-0.37283832247503634,0.31339739395032984,0.1132149592544037,-0.17371540446952852,-0.8613417365510689,2.102325105928644,0.0
0.24611808410876151,-0.37283832247503634,0.31339739395032984,0.1132149592544037,-0.17371540446952852,-0.8613417365510689,2.102325105928644,2.0858363774340067,5.0
-0.37283832247503634,0.31339739395032984,0.1132149592544037,-0.17371540446952852,-0.8613417365510689,2.102325105928644,1.0555888355884173,2.0858363774340067,4.0
0.31339739395032984,0.1132149592544037,-0.17371540446952852,-0.8613417365510689,2.102325105928644,1.0555888355884173,1.710171490887534,2.0858363774340067,3.0
0.1132149592544037,-0.17371540446952852,-0.8613417365510689,2.102325105928644,1.0555888355884173,1.710171490887534,-0.28463355799770484,2.0858363774340067,2.0
