METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
1107,258.219,277.616,18-JUL-2013 00:15:00,0.234
1107,258.219,277.616,18-JUL-2013 00:30:00,0.2334
1107,258.219,277.616,18-JUL-2013 00:45:00,0.2268
1107,258.219,277.616,18-JUL-2013 01:00:00,0.1578
1107,258.219,277.616,18-JUL-2013 01:15:00,0.1344
1107,258.219,277.616,18-JUL-2013 01:30:00,0.1692
1107,258.219,277.616,18-JUL-2013 01:45:00,0.1812
1107,258.219,277.616,18-JUL-2013 02:00:00,0.1806
1107,258.219,277.616,18-JUL-2013 02:15:00,0.18
1107,258.219,277.616,18-JUL-2013 02:30:00,0.1758
1107,258.219,277.616,18-JUL-2013 02:45:00,0.1908
1107,258.219,277.616,18-JUL-2013 03:00:00,0.2166
1107,258.219,277.616,18-JUL-2013 03:15:00,0.2406
1107,258.219,277.616,18-JUL-2013 03:30:00,0.2334
1107,258.219,277.616,18-JUL-2013 03:45:00,0.1836
1107,258.219,277.616,18-JUL-2013 04:00:00,0.186
1107,258.219,277.616,18-JUL-2013 04:15:00,0.2298
1107,258.219,277.616,18-JUL-2013 04:30:00,0.2694
1107,258.219,277.616,18-JUL-2013 04:45:00,0.2844
1107,258.219,277.616,18-JUL-2013 05:00:00,0.3252
1107,258.219,277.616,18-JUL-2013 05:15:00,0.2298
1107,258.219,277.616,18-JUL-2013 05:30:00,0.216
1107,258.219,277.616,18-JUL-2013 05:45:00,0.195
1107,258.219,277.616,18-JUL-2013 06:00:00,0.2004
1107,258.219,277.616,18-JUL-2013 06:15:00,0.321
1107,258.219,277.616,18-JUL-2013 06:30:00,0.2586
1107,258.219,277.616,18-JUL-2013 06:45:00,0.2052
1107,258.219,277.616,18-JUL-2013 07:00:00,0.1356
1107,258.219,277.616,18-JUL-2013 07:15:00,0.0564
1107,258.219,277.616,18-JUL-2013 07:30:00,0.0576
1107,258.219,277.616,18-JUL-2013 07:45:00,0.24
1107,258.219,277.616,18-JUL-2013 08:00:00,0.264
1107,258.219,277.616,18-JUL-2013 08:15:00,0.2928
1107,258.219,277.616,18-JUL-2013 08:30:00,0.5136
1107,258.219,277.616,18-JUL-2013 08:45:00,0.5196
1107,258.219,277.616,18-JUL-2013 09:00:00,0.2958
1107,258.219,277.616,18-JUL-2013 09:15:00,0.249
1107,258.219,277.616,18-JUL-2013 09:30:00,0.2796
1107,258.219,277.616,18-JUL-2013 09:45:00,0.1248
1107,258.219,277.616,18-JUL-2013 10:00:00,0.1464
1107,258.219,277.616,18-JUL-2013 10:15:00,0.099
1107,258.219,277.616,18-JUL-2013 10:30:00,0.4254
1107,258.219,277.616,18-JUL-2013 10:45:00,0.4326
1107,258.219,277.616,18-JUL-2013 11:00:00,0.3714
1107,258.219,277.616,18-JUL-2013 11:15:00,0.3828
1107,258.219,277.616,18-JUL-2013 11:30:00,0.2394
1107,258.219,277.616,18-JUL-2013 11:45:00,0.2424
1107,258.219,277.616,18-JUL-2013 12:00:00,0.2124
1107,258.219,277.616,18-JUL-2013 12:15:00,0.1392
1107,258.219,277.616,18-JUL-2013 12:30:00,0.1776
1107,258.219,277.616,18-JUL-2013 12:45:00,0.141
1107,258.219,277.616,18-JUL-2013 13:00:00,0.0894
1107,258.219,277.616,18-JUL-2013 13:15:00,0.0996
1107,258.219,277.616,18-JUL-2013 13:30:00,0.1104
1107,258.219,277.616,18-JUL-2013 13:45:00,0.17144
1107,258.219,277.616,18-JUL-2013 14:00:00,0.17144
1107,258.219,277.616,18-JUL-2013 14:15:00,0.17144
1107,258.219,277.616,18-JUL-2013 14:30:00,0.17144
1107,258.219,277.616,18-JUL-2013 14:45:00,0.17144
1107,258.219,277.616,18-JUL-2013 15:00:00,0.17144
1107,258.219,277.616,18-JUL-2013 15:15:00,0.17144
1107,258.219,277.616,18-JUL-2013 15:30:00,0.17144
1107,258.219,277.616,18-JUL-2013 15:45:00,0.17144
1107,258.219,277.616,18-JUL-2013 16:00:00,0.17144
1107,258.219,277.616,18-JUL-2013 16:15:00,0.17144
1107,258.219,277.616,18-JUL-2013 16:30:00,0.17144
1107,258.219,277.616,18-JUL-2013 16:45:00,0.17144
1107,258.219,277.616,18-JUL-2013 17:00:00,0.17144
1107,258.219,277.616,18-JUL-2013 17:15:00,0.17143
1107,258.219,277.616,18-JUL-2013 17:30:00,0.17143
1107,258.219,277.616,18-JUL-2013 17:45:00,0.17143
1107,258.219,277.616,18-JUL-2013 18:00:00,0.17143
1107,258.219,277.616,18-JUL-2013 18:15:00,0.17143
1107,258.219,277.616,18-JUL-2013 18:30:00,0.17143
1107,258.219,277.616,18-JUL-2013 18:45:00,0.17143
1107,258.219,277.616,18-JUL-2013 19:00:00,0.17143
1107,258.219,277.616,18-JUL-2013 19:15:00,0.17143
1107,258.219,277.616,18-JUL-2013 19:30:00,0.17143
1107,258.219,277.616,18-JUL-2013 19:45:00,0.17143
1107,258.219,277.616,18-JUL-2013 20:00:00,0.17143
1107,258.219,277.616,18-JUL-2013 20:15:00,0.17143
1107,258.219,277.616,18-JUL-2013 20:30:00,0.17143
1107,258.219,277.616,18-JUL-2013 20:45:00,0.17143
1107,258.219,277.616,18-JUL-2013 21:00:00,0.17143
1107,258.219,277.616,18-JUL-2013 21:15:00,0.17143
1107,258.219,277.616,18-JUL-2013 21:30:00,0.17143
1107,258.219,277.616,18-JUL-2013 21:45:00,0.17143
1107,258.219,277.616,18-JUL-2013 22:00:00,0.17143
1107,258.219,277.616,18-JUL-2013 22:15:00,0.17143
1107,258.219,277.616,18-JUL-2013 22:30:00,0.17143
1107,258.219,277.616,18-JUL-2013 22:45:00,0.17143
1107,258.219,277.616,18-JUL-2013 23:00:00,0.17143
1107,258.219,277.616,18-JUL-2013 23:15:00,0.17143
1107,258.219,277.616,18-JUL-2013 23:30:00,0.17143
1107,258.219,277.616,18-JUL-2013 23:45:00,0.17143
1107,258.219,277.616,19-JUL-2013 00:00:00,0.17143
1107,277.616,293.159,19-JUL-2013 00:15:00,0.1619
1107,277.616,293.159,19-JUL-2013 00:30:00,0.1619
1107,277.616,293.159,19-JUL-2013 00:45:00,0.1619
1107,277.616,293.159,19-JUL-2013 01:00:00,0.1619
1107,277.616,293.159,19-JUL-2013 01:15:00,0.1619
1107,277.616,293.159,19-JUL-2013 01:30:00,0.1619
1107,277.616,293.159,19-JUL-2013 01:45:00,0.1619
1107,277.616,293.159,19-JUL-2013 02:00:00,0.1619
1107,277.616,293.159,19-JUL-2013 02:15:00,0.1619
1107,277.616,293.159,19-JUL-2013 02:30:00,0.1619
1107,277.616,293.159,19-JUL-2013 02:45:00,0.1619
1107,277.616,293.159,19-JUL-2013 03:00:00,0.1619
1107,277.616,293.159,19-JUL-2013 03:15:00,0.1619
1107,277.616,293.159,19-JUL-2013 03:30:00,0.1619
1107,277.616,293.159,19-JUL-2013 03:45:00,0.1619
1107,277.616,293.159,19-JUL-2013 04:00:00,0.1619
1107,277.616,293.159,19-JUL-2013 04:15:00,0.1619
1107,277.616,293.159,19-JUL-2013 04:30:00,0.1619
1107,277.616,293.159,19-JUL-2013 04:45:00,0.1619
1107,277.616,293.159,19-JUL-2013 05:00:00,0.1619
1107,277.616,293.159,19-JUL-2013 05:15:00,0.1619
1107,277.616,293.159,19-JUL-2013 05:30:00,0.1619
1107,277.616,293.159,19-JUL-2013 05:45:00,0.1619
