METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
14417,104.656,112.294,13-JUL-2013 00:15:00,0.0708
14417,104.656,112.294,13-JUL-2013 00:30:00,0.0798
14417,104.656,112.294,13-JUL-2013 00:45:00,0.0498
14417,104.656,112.294,13-JUL-2013 01:00:00,0.0348
14417,104.656,112.294,13-JUL-2013 01:15:00,0.0438
14417,104.656,112.294,13-JUL-2013 01:30:00,0.0414
14417,104.656,112.294,13-JUL-2013 01:45:00,0.0654
14417,104.656,112.294,13-JUL-2013 02:00:00,0.0726
14417,104.656,112.294,13-JUL-2013 02:15:00,0.1524
14417,104.656,112.294,13-JUL-2013 02:30:00,0.0756
14417,104.656,112.294,13-JUL-2013 02:45:00,0.0564
14417,104.656,112.294,13-JUL-2013 03:00:00,0.0348
14417,104.656,112.294,13-JUL-2013 03:15:00,0.0384
14417,104.656,112.294,13-JUL-2013 03:30:00,0.0666
14417,104.656,112.294,13-JUL-2013 03:45:00,0.0648
14417,104.656,112.294,13-JUL-2013 04:00:00,0.0324
14417,104.656,112.294,13-JUL-2013 04:15:00,0.0498
14417,104.656,112.294,13-JUL-2013 04:30:00,0.0438
14417,104.656,112.294,13-JUL-2013 04:45:00,0.0486
14417,104.656,112.294,13-JUL-2013 05:00:00,0.0534
14417,104.656,112.294,13-JUL-2013 05:15:00,0.0456
14417,104.656,112.294,13-JUL-2013 05:30:00,0.024
14417,104.656,112.294,13-JUL-2013 05:45:00,0.024
14417,104.656,112.294,13-JUL-2013 06:00:00,0.0372
14417,104.656,112.294,13-JUL-2013 06:15:00,0.0594
14417,104.656,112.294,13-JUL-2013 06:30:00,0.057
14417,104.656,112.294,13-JUL-2013 06:45:00,0.0774
14417,104.656,112.294,13-JUL-2013 07:00:00,0.1728
14417,104.656,112.294,13-JUL-2013 07:15:00,0.0804
14417,104.656,112.294,13-JUL-2013 07:30:00,0.0684
14417,104.656,112.294,13-JUL-2013 07:45:00,0.066
14417,104.656,112.294,13-JUL-2013 08:00:00,0.0576
14417,104.656,112.294,13-JUL-2013 08:15:00,0.0606
14417,104.656,112.294,13-JUL-2013 08:30:00,0.0408
14417,104.656,112.294,13-JUL-2013 08:45:00,0.0396
14417,104.656,112.294,13-JUL-2013 09:00:00,0.0468
14417,104.656,112.294,13-JUL-2013 09:15:00,0.0696
14417,104.656,112.294,13-JUL-2013 09:30:00,0.0348
14417,104.656,112.294,13-JUL-2013 09:45:00,0.024
14417,104.656,112.294,13-JUL-2013 10:00:00,0.0432
14417,104.656,112.294,13-JUL-2013 10:15:00,0.0444
14417,104.656,112.294,13-JUL-2013 10:30:00,0.0696
14417,104.656,112.294,13-JUL-2013 10:45:00,0.0978
14417,104.656,112.294,13-JUL-2013 11:00:00,0.0588
14417,104.656,112.294,13-JUL-2013 11:15:00,0.0498
14417,104.656,112.294,13-JUL-2013 11:30:00,0.0702
14417,104.656,112.294,13-JUL-2013 11:45:00,0.0504
14417,104.656,112.294,13-JUL-2013 12:00:00,0.0678
14417,104.656,112.294,13-JUL-2013 12:15:00,0.0852
14417,104.656,112.294,13-JUL-2013 12:30:00,0.0606
14417,104.656,112.294,13-JUL-2013 12:45:00,0.0828
14417,104.656,112.294,13-JUL-2013 13:00:00,0.0768
14417,104.656,112.294,13-JUL-2013 13:15:00,0.0768
14417,104.656,112.294,13-JUL-2013 13:30:00,0.1068
14417,104.656,112.294,13-JUL-2013 13:45:00,0.0708
14417,104.656,112.294,13-JUL-2013 14:00:00,0.0348
14417,104.656,112.294,13-JUL-2013 14:15:00,0.0252
14417,104.656,112.294,13-JUL-2013 14:30:00,0.0738
14417,104.656,112.294,13-JUL-2013 14:45:00,0.0384
14417,104.656,112.294,13-JUL-2013 15:00:00,0.0432
14417,104.656,112.294,13-JUL-2013 15:15:00,0.0558
14417,104.656,112.294,13-JUL-2013 15:30:00,0.0294
14417,104.656,112.294,13-JUL-2013 15:45:00,0.0486
14417,104.656,112.294,13-JUL-2013 16:00:00,0.0576
14417,104.656,112.294,13-JUL-2013 16:15:00,0.0996
14417,104.656,112.294,13-JUL-2013 16:30:00,0.099
14417,104.656,112.294,13-JUL-2013 16:45:00,0.0822
14417,104.656,112.294,13-JUL-2013 17:00:00,0.0546
14417,104.656,112.294,13-JUL-2013 17:15:00,0.0546
14417,104.656,112.294,13-JUL-2013 17:30:00,0.0864
14417,104.656,112.294,13-JUL-2013 17:45:00,0.0882
14417,104.656,112.294,13-JUL-2013 18:00:00,0.4194
14417,104.656,112.294,13-JUL-2013 18:15:00,0.3552
14417,104.656,112.294,13-JUL-2013 18:30:00,0.0396
14417,104.656,112.294,13-JUL-2013 18:45:00,0.048
14417,104.656,112.294,13-JUL-2013 19:00:00,0.0636
14417,104.656,112.294,13-JUL-2013 19:15:00,0.2646
