METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
48296,95.658,106.02,18-JUL-2013 00:15:00,0.0432
48296,95.658,106.02,18-JUL-2013 00:30:00,0.0204
48296,95.658,106.02,18-JUL-2013 00:45:00,0.0132
48296,95.658,106.02,18-JUL-2013 01:00:00,0.027
48296,95.658,106.02,18-JUL-2013 01:15:00,0.0444
48296,95.658,106.02,18-JUL-2013 01:30:00,0.042
48296,95.658,106.02,18-JUL-2013 01:45:00,0.0144
48296,95.658,106.02,18-JUL-2013 02:00:00,0.0132
48296,95.658,106.02,18-JUL-2013 02:15:00,0.0312
48296,95.658,106.02,18-JUL-2013 02:30:00,0.0438
48296,95.658,106.02,18-JUL-2013 02:45:00,0.0336
48296,95.658,106.02,18-JUL-2013 03:00:00,0.0132
48296,95.658,106.02,18-JUL-2013 03:15:00,0.0126
48296,95.658,106.02,18-JUL-2013 03:30:00,0.0348
48296,95.658,106.02,18-JUL-2013 03:45:00,0.0432
48296,95.658,106.02,18-JUL-2013 04:00:00,0.0294
48296,95.658,106.02,18-JUL-2013 04:15:00,0.0132
48296,95.658,106.02,18-JUL-2013 04:30:00,0.0132
48296,95.658,106.02,18-JUL-2013 04:45:00,0.1854
48296,95.658,106.02,18-JUL-2013 05:00:00,0.15
48296,95.658,106.02,18-JUL-2013 05:15:00,0.1266
48296,95.658,106.02,18-JUL-2013 05:30:00,0.1062
48296,95.658,106.02,18-JUL-2013 05:45:00,0.0354
48296,95.658,106.02,18-JUL-2013 06:00:00,0.0426
48296,95.658,106.02,18-JUL-2013 06:15:00,0.0432
48296,95.658,106.02,18-JUL-2013 06:30:00,0.0234
48296,95.658,106.02,18-JUL-2013 06:45:00,0.0132
48296,95.658,106.02,18-JUL-2013 07:00:00,0.0132
48296,95.658,106.02,18-JUL-2013 07:15:00,0.0384
48296,95.658,106.02,18-JUL-2013 07:30:00,0.0438
48296,95.658,106.02,18-JUL-2013 07:45:00,0.027
48296,95.658,106.02,18-JUL-2013 08:00:00,0.0132
48296,95.658,106.02,18-JUL-2013 08:15:00,0.0132
48296,95.658,106.02,18-JUL-2013 08:30:00,0.0348
48296,95.658,106.02,18-JUL-2013 08:45:00,0.0438
48296,95.658,106.02,18-JUL-2013 09:00:00,0.03
48296,95.658,106.02,18-JUL-2013 09:15:00,0.0132
48296,95.658,106.02,18-JUL-2013 09:30:00,0.0132
48296,95.658,106.02,18-JUL-2013 09:45:00,0.036
48296,95.658,106.02,18-JUL-2013 10:00:00,0.0438
48296,95.658,106.02,18-JUL-2013 10:15:00,0.0312
48296,95.658,106.02,18-JUL-2013 10:30:00,0.0132
48296,95.658,106.02,18-JUL-2013 10:45:00,0.0132
48296,95.658,106.02,18-JUL-2013 11:00:00,0.0336
48296,95.658,106.02,18-JUL-2013 11:15:00,0.0432
48296,95.658,106.02,18-JUL-2013 11:30:00,0.0312
48296,95.658,106.02,18-JUL-2013 11:45:00,0.0126
48296,95.658,106.02,18-JUL-2013 12:00:00,0.0132
48296,95.658,106.02,18-JUL-2013 12:15:00,0.0336
48296,95.658,106.02,18-JUL-2013 12:30:00,0.0432
48296,95.658,106.02,18-JUL-2013 12:45:00,0.03
48296,95.658,106.02,18-JUL-2013 13:00:00,0.0132
48296,95.658,106.02,18-JUL-2013 13:15:00,0.0126
48296,95.658,106.02,18-JUL-2013 13:30:00,0.036
48296,95.658,106.02,18-JUL-2013 13:45:00,0.0432
48296,95.658,106.02,18-JUL-2013 14:00:00,0.03
48296,95.658,106.02,18-JUL-2013 14:15:00,0.0132
48296,95.658,106.02,18-JUL-2013 14:30:00,0.0126
48296,95.658,106.02,18-JUL-2013 14:45:00,0.0342
48296,95.658,106.02,18-JUL-2013 15:00:00,0.0432
48296,95.658,106.02,18-JUL-2013 15:15:00,0.0324
