METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
4357,174.599,190.938,13-JUL-2013 00:15:00,0.2628
4357,174.599,190.938,13-JUL-2013 00:30:00,0.2028
4357,174.599,190.938,13-JUL-2013 00:45:00,0.1488
4357,174.599,190.938,13-JUL-2013 01:00:00,0.1692
4357,174.599,190.938,13-JUL-2013 01:15:00,0.1452
4357,174.599,190.938,13-JUL-2013 01:30:00,0.1416
4357,174.599,190.938,13-JUL-2013 01:45:00,0.1416
4357,174.599,190.938,13-JUL-2013 02:00:00,0.1632
4357,174.599,190.938,13-JUL-2013 02:15:00,0.1728
4357,174.599,190.938,13-JUL-2013 02:30:00,0.159
4357,174.599,190.938,13-JUL-2013 02:45:00,0.141
4357,174.599,190.938,13-JUL-2013 03:00:00,0.138
4357,174.599,190.938,13-JUL-2013 03:15:00,0.1338
4357,174.599,190.938,13-JUL-2013 03:30:00,0.1086
4357,174.599,190.938,13-JUL-2013 03:45:00,0.1266
4357,174.599,190.938,13-JUL-2013 04:00:00,0.1722
4357,174.599,190.938,13-JUL-2013 04:15:00,0.1512
4357,174.599,190.938,13-JUL-2013 04:30:00,0.1416
4357,174.599,190.938,13-JUL-2013 04:45:00,0.1482
4357,174.599,190.938,13-JUL-2013 05:00:00,0.1884
4357,174.599,190.938,13-JUL-2013 05:15:00,0.1446
4357,174.599,190.938,13-JUL-2013 05:30:00,0.1458
4357,174.599,190.938,13-JUL-2013 05:45:00,0.2022
4357,174.599,190.938,13-JUL-2013 06:00:00,0.1584
4357,174.599,190.938,13-JUL-2013 06:15:00,0.144
4357,174.599,190.938,13-JUL-2013 06:30:00,0.1434
4357,174.599,190.938,13-JUL-2013 06:45:00,0.1638
4357,174.599,190.938,13-JUL-2013 07:00:00,0.1866
4357,174.599,190.938,13-JUL-2013 07:15:00,0.174
4357,174.599,190.938,13-JUL-2013 07:30:00,0.1542
4357,174.599,190.938,13-JUL-2013 07:45:00,0.1548
4357,174.599,190.938,13-JUL-2013 08:00:00,0.1524
4357,174.599,190.938,13-JUL-2013 08:15:00,0.1656
4357,174.599,190.938,13-JUL-2013 08:30:00,0.1368
4357,174.599,190.938,13-JUL-2013 08:45:00,0.138
4357,174.599,190.938,13-JUL-2013 09:00:00,0.1146
4357,174.599,190.938,13-JUL-2013 09:15:00,0.1488
4357,174.599,190.938,13-JUL-2013 09:30:00,0.153
4357,174.599,190.938,13-JUL-2013 09:45:00,0.195
4357,174.599,190.938,13-JUL-2013 10:00:00,0.2016
4357,174.599,190.938,13-JUL-2013 10:15:00,0.2388
4357,174.599,190.938,13-JUL-2013 10:30:00,0.1938
4357,174.599,190.938,13-JUL-2013 10:45:00,0.1944
4357,174.599,190.938,13-JUL-2013 11:00:00,0.2106
4357,174.599,190.938,13-JUL-2013 11:15:00,0.2196
4357,174.599,190.938,13-JUL-2013 11:30:00,0.2532
4357,174.599,190.938,13-JUL-2013 11:45:00,0.2448
4357,174.599,190.938,13-JUL-2013 12:00:00,0.3078
4357,174.599,190.938,13-JUL-2013 12:15:00,0.2502
4357,174.599,190.938,13-JUL-2013 12:30:00,0.1098
4357,174.599,190.938,13-JUL-2013 12:45:00,0.1368
4357,174.599,190.938,13-JUL-2013 13:00:00,0.1482
4357,174.599,190.938,13-JUL-2013 13:15:00,0.171
4357,174.599,190.938,13-JUL-2013 13:30:00,0.1704
4357,174.599,190.938,13-JUL-2013 13:45:00,0.147
4357,174.599,190.938,13-JUL-2013 14:00:00,0.165
4357,174.599,190.938,13-JUL-2013 14:15:00,0.1458
4357,174.599,190.938,13-JUL-2013 14:30:00,0.1212
4357,174.599,190.938,13-JUL-2013 14:45:00,0.1062
4357,174.599,190.938,13-JUL-2013 15:00:00,0.1356
4357,174.599,190.938,13-JUL-2013 15:15:00,0.1458
4357,174.599,190.938,13-JUL-2013 15:30:00,0.1452
4357,174.599,190.938,13-JUL-2013 15:45:00,0.141
4357,174.599,190.938,13-JUL-2013 16:00:00,0.1362
4357,174.599,190.938,13-JUL-2013 16:15:00,0.1518
4357,174.599,190.938,13-JUL-2013 16:30:00,0.1662
4357,174.599,190.938,13-JUL-2013 16:45:00,0.162
4357,174.599,190.938,13-JUL-2013 17:00:00,0.1758
4357,174.599,190.938,13-JUL-2013 17:15:00,0.1326
4357,174.599,190.938,13-JUL-2013 17:30:00,0.1386
4357,174.599,190.938,13-JUL-2013 17:45:00,0.132
4357,174.599,190.938,13-JUL-2013 18:00:00,0.1152
4357,174.599,190.938,13-JUL-2013 18:15:00,0.135
4357,174.599,190.938,13-JUL-2013 18:30:00,0.1338
4357,174.599,190.938,13-JUL-2013 18:45:00,0.1176
4357,174.599,190.938,13-JUL-2013 19:00:00,0.1074
4357,174.599,190.938,13-JUL-2013 19:15:00,0.1374
4357,174.599,190.938,13-JUL-2013 19:30:00,0.18
4357,174.599,190.938,13-JUL-2013 19:45:00,0.2058
4357,174.599,190.938,13-JUL-2013 20:00:00,0.186
4357,174.599,190.938,13-JUL-2013 20:15:00,0.1968
4357,174.599,190.938,13-JUL-2013 20:30:00,0.1902
4357,174.599,190.938,13-JUL-2013 20:45:00,0.1632
4357,174.599,190.938,13-JUL-2013 21:00:00,0.1386
4357,174.599,190.938,13-JUL-2013 21:15:00,0.1554
4357,174.599,190.938,13-JUL-2013 21:30:00,0.1638
4357,174.599,190.938,13-JUL-2013 21:45:00,0.1632
4357,174.599,190.938,13-JUL-2013 22:00:00,0.1968
4357,174.599,190.938,13-JUL-2013 22:15:00,0.4428
4357,174.599,190.938,13-JUL-2013 22:30:00,0.2634
4357,174.599,190.938,13-JUL-2013 22:45:00,0.2214
4357,174.599,190.938,13-JUL-2013 23:00:00,0.207
4357,174.599,190.938,13-JUL-2013 23:15:00,0.2178
4357,174.599,190.938,13-JUL-2013 23:30:00,0.2334
4357,174.599,190.938,13-JUL-2013 23:45:00,0.243
4357,174.599,190.938,14-JUL-2013 00:00:00,0.1926
4357,190.938,214.816,14-JUL-2013 00:15:00,0.1698
4357,190.938,214.816,14-JUL-2013 00:30:00,0.1518
4357,190.938,214.816,14-JUL-2013 00:45:00,0.1254
4357,190.938,214.816,14-JUL-2013 01:00:00,0.108
4357,190.938,214.816,14-JUL-2013 01:15:00,0.1248
4357,190.938,214.816,14-JUL-2013 01:30:00,0.156
4357,190.938,214.816,14-JUL-2013 01:45:00,0.177
4357,190.938,214.816,14-JUL-2013 02:00:00,0.1728
4357,190.938,214.816,14-JUL-2013 02:15:00,0.2586
4357,190.938,214.816,14-JUL-2013 02:30:00,0.1692
4357,190.938,214.816,14-JUL-2013 02:45:00,0.1734
4357,190.938,214.816,14-JUL-2013 03:00:00,0.1728
4357,190.938,214.816,14-JUL-2013 03:15:00,0.1644
4357,190.938,214.816,14-JUL-2013 03:30:00,0.1416
4357,190.938,214.816,14-JUL-2013 03:45:00,0.141
4357,190.938,214.816,14-JUL-2013 04:00:00,0.1608
4357,190.938,214.816,14-JUL-2013 04:15:00,0.1722
4357,190.938,214.816,14-JUL-2013 04:30:00,0.1536
4357,190.938,214.816,14-JUL-2013 04:45:00,0.1464
4357,190.938,214.816,14-JUL-2013 05:00:00,0.1716
4357,190.938,214.816,14-JUL-2013 05:15:00,0.1116
4357,190.938,214.816,14-JUL-2013 05:30:00,0.1386
4357,190.938,214.816,14-JUL-2013 05:45:00,0.1092
4357,190.938,214.816,14-JUL-2013 06:00:00,0.1524
4357,190.938,214.816,14-JUL-2013 06:15:00,0.1428
4357,190.938,214.816,14-JUL-2013 06:30:00,0.1548
4357,190.938,214.816,14-JUL-2013 06:45:00,0.1722
4357,190.938,214.816,14-JUL-2013 07:00:00,0.156
4357,190.938,214.816,14-JUL-2013 07:15:00,0.141
4357,190.938,214.816,14-JUL-2013 07:30:00,0.141
4357,190.938,214.816,14-JUL-2013 07:45:00,0.168
