METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
48833,174.187,196.29,18-JUL-2013 00:15:00,0.1656
48833,174.187,196.29,18-JUL-2013 00:30:00,0.1698
48833,174.187,196.29,18-JUL-2013 00:45:00,0.1674
48833,174.187,196.29,18-JUL-2013 01:00:00,0.129
48833,174.187,196.29,18-JUL-2013 01:15:00,0.0864
48833,174.187,196.29,18-JUL-2013 01:30:00,0.0828
48833,174.187,196.29,18-JUL-2013 01:45:00,0.1104
48833,174.187,196.29,18-JUL-2013 02:00:00,0.1458
48833,174.187,196.29,18-JUL-2013 02:15:00,0.1578
48833,174.187,196.29,18-JUL-2013 02:30:00,0.1212
48833,174.187,196.29,18-JUL-2013 02:45:00,0.1308
48833,174.187,196.29,18-JUL-2013 03:00:00,0.5454
48833,174.187,196.29,18-JUL-2013 03:15:00,0.093
48833,174.187,196.29,18-JUL-2013 03:30:00,0.075
48833,174.187,196.29,18-JUL-2013 03:45:00,0.048
48833,174.187,196.29,18-JUL-2013 04:00:00,0.0984
48833,174.187,196.29,18-JUL-2013 04:15:00,0.1422
48833,174.187,196.29,18-JUL-2013 04:30:00,0.1644
48833,174.187,196.29,18-JUL-2013 04:45:00,0.1632
48833,174.187,196.29,18-JUL-2013 05:00:00,0.1326
48833,174.187,196.29,18-JUL-2013 05:15:00,0.168
48833,174.187,196.29,18-JUL-2013 05:30:00,0.1212
48833,174.187,196.29,18-JUL-2013 05:45:00,0.1056
48833,174.187,196.29,18-JUL-2013 06:00:00,0.0966
48833,174.187,196.29,18-JUL-2013 06:15:00,0.081
48833,174.187,196.29,18-JUL-2013 06:30:00,0.0666
48833,174.187,196.29,18-JUL-2013 06:45:00,0.3516
48833,174.187,196.29,18-JUL-2013 07:00:00,0.5856
48833,174.187,196.29,18-JUL-2013 07:15:00,0.345
48833,174.187,196.29,18-JUL-2013 07:30:00,0.2424
48833,174.187,196.29,18-JUL-2013 07:45:00,0.1722
48833,174.187,196.29,18-JUL-2013 08:00:00,0.4506
48833,174.187,196.29,18-JUL-2013 08:15:00,0.0534
48833,174.187,196.29,18-JUL-2013 08:30:00,0.0942
48833,174.187,196.29,18-JUL-2013 08:45:00,0.051
48833,174.187,196.29,18-JUL-2013 09:00:00,0.0978
48833,174.187,196.29,18-JUL-2013 09:15:00,0.0954
48833,174.187,196.29,18-JUL-2013 09:30:00,0.0936
48833,174.187,196.29,18-JUL-2013 09:45:00,0.072
48833,174.187,196.29,18-JUL-2013 10:00:00,0.0612
48833,174.187,196.29,18-JUL-2013 10:15:00,0.0612
48833,174.187,196.29,18-JUL-2013 10:30:00,0.0822
48833,174.187,196.29,18-JUL-2013 10:45:00,0.0936
48833,174.187,196.29,18-JUL-2013 11:00:00,0.093
48833,174.187,196.29,18-JUL-2013 11:15:00,0.0834
48833,174.187,196.29,18-JUL-2013 11:30:00,0.0588
48833,174.187,196.29,18-JUL-2013 11:45:00,0.0582
48833,174.187,196.29,18-JUL-2013 12:00:00,0.0582
48833,174.187,196.29,18-JUL-2013 12:15:00,0.0786
48833,174.187,196.29,18-JUL-2013 12:30:00,0.0912
48833,174.187,196.29,18-JUL-2013 12:45:00,0.2244
48833,174.187,196.29,18-JUL-2013 13:00:00,0.3624
48833,174.187,196.29,18-JUL-2013 13:15:00,0.1164
48833,174.187,196.29,18-JUL-2013 13:30:00,0.6852
48833,174.187,196.29,18-JUL-2013 13:45:00,0.069
48833,174.187,196.29,18-JUL-2013 14:00:00,0.084
48833,174.187,196.29,18-JUL-2013 14:15:00,0.0828
48833,174.187,196.29,18-JUL-2013 14:30:00,0.0816
48833,174.187,196.29,18-JUL-2013 14:45:00,0.0834
48833,174.187,196.29,18-JUL-2013 15:00:00,0.0528
48833,174.187,196.29,18-JUL-2013 15:15:00,0.0522
48833,174.187,196.29,18-JUL-2013 15:30:00,0.0402
48833,174.187,196.29,18-JUL-2013 15:45:00,0.051
48833,174.187,196.29,18-JUL-2013 16:00:00,0.0654
48833,174.187,196.29,18-JUL-2013 16:15:00,0.4224
48833,174.187,196.29,18-JUL-2013 16:30:00,0.1812
48833,174.187,196.29,18-JUL-2013 16:45:00,0.06
48833,174.187,196.29,18-JUL-2013 17:00:00,0.2598
48833,174.187,196.29,18-JUL-2013 17:15:00,0.3222
48833,174.187,196.29,18-JUL-2013 17:30:00,0.825
48833,174.187,196.29,18-JUL-2013 17:45:00,0.222
48833,174.187,196.29,18-JUL-2013 18:00:00,0.5862
48833,174.187,196.29,18-JUL-2013 18:15:00,0.5682
48833,174.187,196.29,18-JUL-2013 18:30:00,0.243
48833,174.187,196.29,18-JUL-2013 18:45:00,0.1236
48833,174.187,196.29,18-JUL-2013 19:00:00,0.525
48833,174.187,196.29,18-JUL-2013 19:15:00,0.2088
48833,174.187,196.29,18-JUL-2013 19:30:00,0.3696
48833,174.187,196.29,18-JUL-2013 19:45:00,0.2532
48833,174.187,196.29,18-JUL-2013 20:00:00,0.9468
48833,174.187,196.29,18-JUL-2013 20:15:00,0.3186
48833,174.187,196.29,18-JUL-2013 20:30:00,0.3192
48833,174.187,196.29,18-JUL-2013 20:45:00,0.3588
48833,174.187,196.29,18-JUL-2013 21:00:00,0.426
48833,174.187,196.29,18-JUL-2013 21:15:00,0.7914
48833,174.187,196.29,18-JUL-2013 21:30:00,0.2862
48833,174.187,196.29,18-JUL-2013 21:45:00,0.2988
48833,174.187,196.29,18-JUL-2013 22:00:00,0.2682
48833,174.187,196.29,18-JUL-2013 22:15:00,0.306
48833,174.187,196.29,18-JUL-2013 22:30:00,0.2706
48833,174.187,196.29,18-JUL-2013 22:45:00,0.6504
48833,174.187,196.29,18-JUL-2013 23:00:00,0.2088
48833,174.187,196.29,18-JUL-2013 23:15:00,0.2316
48833,174.187,196.29,18-JUL-2013 23:30:00,0.2856
48833,174.187,196.29,18-JUL-2013 23:45:00,0.78
48833,174.187,196.29,19-JUL-2013 00:00:00,1.0422
48833,196.29,229.829,19-JUL-2013 00:15:00,0.3822
48833,196.29,229.829,19-JUL-2013 00:30:00,0.3018
48833,196.29,229.829,19-JUL-2013 00:45:00,0.3756
48833,196.29,229.829,19-JUL-2013 01:00:00,0.2286
48833,196.29,229.829,19-JUL-2013 01:15:00,0.1254
48833,196.29,229.829,19-JUL-2013 01:30:00,0.0864
48833,196.29,229.829,19-JUL-2013 01:45:00,0.1944
48833,196.29,229.829,19-JUL-2013 02:00:00,0.4038
48833,196.29,229.829,19-JUL-2013 02:15:00,0.1086
48833,196.29,229.829,19-JUL-2013 02:30:00,0.1368
48833,196.29,229.829,19-JUL-2013 02:45:00,0.1362
48833,196.29,229.829,19-JUL-2013 03:00:00,0.1266
48833,196.29,229.829,19-JUL-2013 03:15:00,0.108
48833,196.29,229.829,19-JUL-2013 03:30:00,0.0816
48833,196.29,229.829,19-JUL-2013 03:45:00,0.0708
48833,196.29,229.829,19-JUL-2013 04:00:00,0.0702
48833,196.29,229.829,19-JUL-2013 04:15:00,0.09
