METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,13-JUN-16,0.28125
29636,0.0,27.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
29636,27.0,54.0,14-JUN-16,0.28125
