METER_FID,START_READ,END_READ,INTERVAL_TIME,INTERVAL_READ
16138,0.0,25.697,13-MAY-2014 00:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 00:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 00:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 01:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 01:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 01:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 01:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 02:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 02:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 02:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 02:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 03:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 03:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 03:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 03:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 04:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 04:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 04:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 04:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 05:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 05:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 05:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 05:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 06:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 06:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 06:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 06:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 07:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 07:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 07:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 07:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 08:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 08:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 08:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 08:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 09:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 09:15:00,0.00038
16138,0.0,25.697,13-MAY-2014 09:30:00,0.00038
16138,0.0,25.697,13-MAY-2014 09:45:00,0.00038
16138,0.0,25.697,13-MAY-2014 10:00:00,0.00038
16138,0.0,25.697,13-MAY-2014 10:15:00,0.0078
16138,0.0,25.697,13-MAY-2014 10:30:00,0.5394
16138,0.0,25.697,13-MAY-2014 10:45:00,0.1998
16138,0.0,25.697,13-MAY-2014 11:00:00,0.2328
16138,0.0,25.697,13-MAY-2014 11:15:00,0.5826
16138,0.0,25.697,13-MAY-2014 11:30:00,1.0602
16138,0.0,25.697,13-MAY-2014 11:45:00,0.7464
16138,0.0,25.697,13-MAY-2014 12:00:00,0.1626
16138,0.0,25.697,13-MAY-2014 12:15:00,0.5592
16138,0.0,25.697,13-MAY-2014 12:30:00,0.3354
16138,0.0,25.697,13-MAY-2014 12:45:00,0.1548
16138,0.0,25.697,13-MAY-2014 13:00:00,0.1674
