Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Peak Value,Peak Position
-0.39740018343068695,-0.18677902786525113,0.04242634730889945,0.34576877059953637,0.9056933226814625,0.004658417136349668,-0.7574944171393352,1.2494014702835017,3.0
-0.18677902786525113,0.04242634730889945,0.34576877059953637,0.9056933226814625,0.004658417136349668,-0.7574944171393352,-0.8757939656163162,1.2494014702835017,2.0
0.04242634730889945,0.34576877059953637,0.9056933226814625,0.004658417136349668,-0.7574944171393352,-0.8757939656163162,0.15652945910004123,1.2494014702835017,1.0
0.34576877059953637,0.9056933226814625,0.004658417136349668,-0.7574944171393352,-0.8757939656163162,0.15652945910004123,-0.13102636903910678,1.2494014702835017,0.0
0.9056933226814625,0.004658417136349668,-0.7574944171393352,-0.8757939656163162,0.15652945910004123,-0.13102636903910678,1.2494014702835017,0.4654671313051299,6.0
0.004658417136349668,-0.7574944171393352,-0.8757939656163162,0.15652945910004123,-0.13102636903910678,1.2494014702835017,0.11956085020098507,1.356510520931579,6.0
-0.7574944171393352,-0.8757939656163162,0.15652945910004123,-0.13102636903910678,1.2494014702835017,0.11956085020098507,-1.2009178936096399,1.356510520931579,5.0
-0.8757939656163162,0.15652945910004123,-0.13102636903910678,1.2494014702835017,0.11956085020098507,-1.2009178936096399,-0.3064773885708453,1.356510520931579,4.0
0.15652945910004123,-0.13102636903910678,1.2494014702835017,0.11956085020098507,-1.2009178936096399,-0.3064773885708453,-1.3184181208131278,1.356510520931579,3.0
-0.13102636903910678,1.2494014702835017,0.11956085020098507,-1.2009178936096399,-0.3064773885708453,-1.3184181208131278,-0.1725910752607483,1.356510520931579,2.0
1.2494014702835017,0.11956085020098507,-1.2009178936096399,-0.3064773885708453,-1.3184181208131278,-0.1725910752607483,-0.7562954352290954,1.356510520931579,1.0
0.11956085020098507,-1.2009178936096399,-0.3064773885708453,-1.3184181208131278,-0.1725910752607483,-0.7562954352290954,0.4654671313051299,1.356510520931579,0.0
-1.2009178936096399,-0.3064773885708453,-1.3184181208131278,-0.1725910752607483,-0.7562954352290954,0.4654671313051299,1.356510520931579,0.5092299710288782,6.0
-0.3064773885708453,-1.3184181208131278,-0.1725910752607483,-0.7562954352290954,0.4654671313051299,1.356510520931579,-1.007881806061053,0.5092299710288782,5.0
-1.3184181208131278,-0.1725910752607483,-0.7562954352290954,0.4654671313051299,1.356510520931579,-1.007881806061053,0.031036019161622495,0.5092299710288782,4.0
-0.1725910752607483,-0.7562954352290954,0.4654671313051299,1.356510520931579,-1.007881806061053,0.031036019161622495,-0.9952924960035363,0.5092299710288782,3.0
-0.7562954352290954,0.4654671313051299,1.356510520931579,-1.007881806061053,0.031036019161622495,-0.9952924960035363,-0.6485868936258984,0.5092299710288782,2.0
0.4654671313051299,1.356510520931579,-1.007881806061053,0.031036019161622495,-0.9952924960035363,-0.6485868936258984,-0.8454197572235775,0.5092299710288782,1.0
1.356510520931579,-1.007881806061053,0.031036019161622495,-0.9952924960035363,-0.6485868936258984,-0.8454197572235775,-0.42337812481921294,0.8307569532914831,6.0
-1.007881806061053,0.031036019161622495,-0.9952924960035363,-0.6485868936258984,-0.8454197572235775,-0.42337812481921294,0.5092299710288782,0.8307569532914831,5.0
