Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Peak Value,Peak Position
-0.3152430069685551,-0.4328078842383312,-0.5240929486100953,-0.5100530485686917,-0.7352057312839498,-0.6781718516285772,-0.5111330408795688,0.3965747823100856,6.0
-0.4328078842383312,-0.5240929486100953,-0.5100530485686917,-0.7352057312839498,-0.6781718516285772,-0.5111330408795688,-0.42514508165163106,0.3965747823100856,5.0
-0.5240929486100953,-0.5100530485686917,-0.7352057312839498,-0.6781718516285772,-0.5111330408795688,-0.42514508165163106,0.14113088668498572,0.3965747823100856,4.0
-0.5100530485686917,-0.7352057312839498,-0.6781718516285772,-0.5111330408795688,-0.42514508165163106,0.14113088668498572,-0.31123160695672536,0.3965747823100856,3.0
-0.7352057312839498,-0.6781718516285772,-0.5111330408795688,-0.42514508165163106,0.14113088668498572,-0.31123160695672536,-0.4891731972250656,0.3965747823100856,2.0
-0.6781718516285772,-0.5111330408795688,-0.42514508165163106,0.14113088668498572,-0.31123160695672536,-0.4891731972250656,-0.0063652060576731544,0.3965747823100856,1.0
-0.5111330408795688,-0.42514508165163106,0.14113088668498572,-0.31123160695672536,-0.4891731972250656,-0.0063652060576731544,-0.09502743196016417,0.3965747823100856,0.0
-0.42514508165163106,0.14113088668498572,-0.31123160695672536,-0.4891731972250656,-0.0063652060576731544,-0.09502743196016417,0.3965747823100856,-0.4800189766852493,2.0
0.14113088668498572,-0.31123160695672536,-0.4891731972250656,-0.0063652060576731544,-0.09502743196016417,0.3965747823100856,-0.6594519849067055,-0.4800189766852493,1.0
-0.31123160695672536,-0.4891731972250656,-0.0063652060576731544,-0.09502743196016417,0.3965747823100856,-0.6594519849067055,-0.692160323464701,-0.4800189766852493,0.0
-0.4891731972250656,-0.0063652060576731544,-0.09502743196016417,0.3965747823100856,-0.6594519849067055,-0.692160323464701,-0.4800189766852493,-0.5013102536711143,0.0
-0.0063652060576731544,-0.09502743196016417,0.3965747823100856,-0.6594519849067055,-0.692160323464701,-0.4800189766852493,-0.5013102536711143,-0.18888390659592166,6.0
-0.09502743196016417,0.3965747823100856,-0.6594519849067055,-0.692160323464701,-0.4800189766852493,-0.5013102536711143,-0.6011324001193363,-0.015210857365810387,6.0
0.3965747823100856,-0.6594519849067055,-0.692160323464701,-0.4800189766852493,-0.5013102536711143,-0.6011324001193363,-0.6383149925366802,-0.015210857365810387,5.0
-0.6594519849067055,-0.692160323464701,-0.4800189766852493,-0.5013102536711143,-0.6011324001193363,-0.6383149925366802,-0.5455385102118,0.18834197913190362,6.0
-0.692160323464701,-0.4800189766852493,-0.5013102536711143,-0.6011324001193363,-0.6383149925366802,-0.5455385102118,-0.665109087487491,0.18834197913190362,5.0
